"activity" "subjectid" "means" "measures"
"LAYING" 18 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"LAYING" 19 0.274347260646063 "tBodyAcc-mean()-X"
"LAYING" 19 -0.0177434918458972 "tBodyAcc-mean()-Y"
"LAYING" 19 -0.108925032737064 "tBodyAcc-mean()-Z"
"LAYING" 19 -0.607783818968688 "tBodyAcc-std()-X"
"LAYING" 19 -0.510191378479501 "tBodyAcc-std()-Y"
"LAYING" 19 -0.61306429934125 "tBodyAcc-std()-Z"
"LAYING" 19 0.669226222373046 "tGravityAcc-mean()-X"
"LAYING" 19 0.00403879092060517 "tGravityAcc-mean()-Y"
"LAYING" 19 0.0921508600211059 "tGravityAcc-mean()-Z"
"LAYING" 19 -0.965207115039421 "tGravityAcc-std()-X"
"LAYING" 19 -0.95440802665318 "tGravityAcc-std()-Y"
"LAYING" 19 -0.938900969424022 "tGravityAcc-std()-Z"
"LAYING" 19 0.0789381220355816 "tBodyAccJerk-mean()-X"
"LAYING" 19 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"LAYING" 19 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"LAYING" 19 -0.63978102073413 "tBodyAccJerk-std()-X"
"LAYING" 19 -0.607971599340832 "tBodyAccJerk-std()-Y"
"LAYING" 19 -0.762820240449202 "tBodyAccJerk-std()-Z"
"LAYING" 19 -0.0309824871713436 "tBodyGyro-mean()-X"
"LAYING" 19 -0.0747194855994359 "tBodyGyro-mean()-Y"
"LAYING" 19 0.088357304227173 "tBodyGyro-mean()-Z"
"LAYING" 19 -0.721192598029789 "tBodyGyro-std()-X"
"LAYING" 19 -0.682653506899942 "tBodyGyro-std()-Y"
"LAYING" 19 -0.653665674372188 "tBodyGyro-std()-Z"
"LAYING" 19 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"LAYING" 19 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"LAYING" 19 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"LAYING" 19 -0.731348533131935 "tBodyGyroJerk-std()-X"
"LAYING" 19 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"LAYING" 19 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"LAYING" 19 -0.54822165976717 "tBodyAccMag-mean()"
"LAYING" 19 -0.591225327146546 "tBodyAccMag-std()"
"LAYING" 19 -0.54822165976717 "tGravityAccMag-mean()"
"LAYING" 19 -0.591225327146546 "tGravityAccMag-std()"
"LAYING" 19 -0.649417950650692 "tBodyAccJerkMag-mean()"
"LAYING" 19 -0.627762945785391 "tBodyAccJerkMag-std()"
"LAYING" 19 -0.60524856977632 "tBodyGyroMag-mean()"
"LAYING" 19 -0.662533062898382 "tBodyGyroMag-std()"
"LAYING" 19 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"LAYING" 19 -0.77799317279698 "tBodyGyroJerkMag-std()"
"LAYING" 19 -0.622761658493734 "fBodyAcc-mean()-X"
"LAYING" 19 -0.53749328145871 "fBodyAcc-mean()-Y"
"LAYING" 19 -0.665033506271952 "fBodyAcc-mean()-Z"
"LAYING" 19 -0.603356276555826 "fBodyAcc-std()-X"
"LAYING" 19 -0.528420009576204 "fBodyAcc-std()-Y"
"LAYING" 19 -0.617874813333395 "fBodyAcc-std()-Z"
"LAYING" 19 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"LAYING" 19 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"LAYING" 19 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"LAYING" 19 -0.656713524546605 "fBodyAccJerk-mean()-X"
"LAYING" 19 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"LAYING" 19 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"LAYING" 19 -0.654979816705833 "fBodyAccJerk-std()-X"
"LAYING" 19 -0.612243590244114 "fBodyAccJerk-std()-Y"
"LAYING" 19 -0.780928428167213 "fBodyAccJerk-std()-Z"
"LAYING" 19 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"LAYING" 19 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"LAYING" 19 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"LAYING" 19 -0.672094306818974 "fBodyGyro-mean()-X"
"LAYING" 19 -0.70621663959074 "fBodyGyro-mean()-Y"
"LAYING" 19 -0.644192752866115 "fBodyGyro-mean()-Z"
"LAYING" 19 -0.738594816501343 "fBodyGyro-std()-X"
"LAYING" 19 -0.674226934551517 "fBodyGyro-std()-Y"
"LAYING" 19 -0.690446312501126 "fBodyGyro-std()-Z"
"LAYING" 19 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"LAYING" 19 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"LAYING" 19 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"LAYING" 19 -0.585962696268539 "fBodyAccMag-mean()"
"LAYING" 19 -0.659531216655476 "fBodyAccMag-std()"
"LAYING" 19 0.0768760112631957 "fBodyAccMag-meanFreq()"
"LAYING" 19 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"LAYING" 19 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"LAYING" 19 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"LAYING" 19 -0.697411069729937 "fBodyBodyGyroMag-mean()"
"LAYING" 19 -0.699976372277643 "fBodyBodyGyroMag-std()"
"LAYING" 19 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"LAYING" 19 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"LAYING" 19 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"LAYING" 19 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"LAYING" 20 0.274347260646063 "tBodyAcc-mean()-X"
"LAYING" 20 -0.0177434918458972 "tBodyAcc-mean()-Y"
"LAYING" 20 -0.108925032737064 "tBodyAcc-mean()-Z"
"LAYING" 20 -0.607783818968688 "tBodyAcc-std()-X"
"LAYING" 20 -0.510191378479501 "tBodyAcc-std()-Y"
"LAYING" 20 -0.61306429934125 "tBodyAcc-std()-Z"
"LAYING" 20 0.669226222373046 "tGravityAcc-mean()-X"
"LAYING" 20 0.00403879092060517 "tGravityAcc-mean()-Y"
"LAYING" 20 0.0921508600211059 "tGravityAcc-mean()-Z"
"LAYING" 20 -0.965207115039421 "tGravityAcc-std()-X"
"LAYING" 20 -0.95440802665318 "tGravityAcc-std()-Y"
"LAYING" 20 -0.938900969424022 "tGravityAcc-std()-Z"
"LAYING" 20 0.0789381220355816 "tBodyAccJerk-mean()-X"
"LAYING" 20 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"LAYING" 20 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"LAYING" 20 -0.63978102073413 "tBodyAccJerk-std()-X"
"LAYING" 20 -0.607971599340832 "tBodyAccJerk-std()-Y"
"LAYING" 20 -0.762820240449202 "tBodyAccJerk-std()-Z"
"LAYING" 20 -0.0309824871713436 "tBodyGyro-mean()-X"
"LAYING" 20 -0.0747194855994359 "tBodyGyro-mean()-Y"
"LAYING" 20 0.088357304227173 "tBodyGyro-mean()-Z"
"LAYING" 20 -0.721192598029789 "tBodyGyro-std()-X"
"LAYING" 20 -0.682653506899942 "tBodyGyro-std()-Y"
"LAYING" 20 -0.653665674372188 "tBodyGyro-std()-Z"
"LAYING" 20 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"LAYING" 20 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"LAYING" 20 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"LAYING" 20 -0.731348533131935 "tBodyGyroJerk-std()-X"
"LAYING" 20 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"LAYING" 20 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"LAYING" 20 -0.54822165976717 "tBodyAccMag-mean()"
"LAYING" 20 -0.591225327146546 "tBodyAccMag-std()"
"LAYING" 20 -0.54822165976717 "tGravityAccMag-mean()"
"LAYING" 20 -0.591225327146546 "tGravityAccMag-std()"
"LAYING" 20 -0.649417950650692 "tBodyAccJerkMag-mean()"
"LAYING" 20 -0.627762945785391 "tBodyAccJerkMag-std()"
"LAYING" 20 -0.60524856977632 "tBodyGyroMag-mean()"
"LAYING" 20 -0.662533062898382 "tBodyGyroMag-std()"
"LAYING" 20 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"LAYING" 20 -0.77799317279698 "tBodyGyroJerkMag-std()"
"LAYING" 20 -0.622761658493734 "fBodyAcc-mean()-X"
"LAYING" 20 -0.53749328145871 "fBodyAcc-mean()-Y"
"LAYING" 20 -0.665033506271952 "fBodyAcc-mean()-Z"
"LAYING" 20 -0.603356276555826 "fBodyAcc-std()-X"
"LAYING" 20 -0.528420009576204 "fBodyAcc-std()-Y"
"LAYING" 20 -0.617874813333395 "fBodyAcc-std()-Z"
"LAYING" 20 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"LAYING" 20 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"LAYING" 20 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"LAYING" 20 -0.656713524546605 "fBodyAccJerk-mean()-X"
"LAYING" 20 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"LAYING" 20 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"LAYING" 20 -0.654979816705833 "fBodyAccJerk-std()-X"
"LAYING" 20 -0.612243590244114 "fBodyAccJerk-std()-Y"
"LAYING" 20 -0.780928428167213 "fBodyAccJerk-std()-Z"
"LAYING" 20 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"LAYING" 20 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"LAYING" 20 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"LAYING" 20 -0.672094306818974 "fBodyGyro-mean()-X"
"LAYING" 20 -0.70621663959074 "fBodyGyro-mean()-Y"
"LAYING" 20 -0.644192752866115 "fBodyGyro-mean()-Z"
"LAYING" 20 -0.738594816501343 "fBodyGyro-std()-X"
"LAYING" 20 -0.674226934551517 "fBodyGyro-std()-Y"
"LAYING" 20 -0.690446312501126 "fBodyGyro-std()-Z"
"LAYING" 20 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"LAYING" 20 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"LAYING" 20 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"LAYING" 20 -0.585962696268539 "fBodyAccMag-mean()"
"LAYING" 20 -0.659531216655476 "fBodyAccMag-std()"
"LAYING" 20 0.0768760112631957 "fBodyAccMag-meanFreq()"
"LAYING" 20 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"LAYING" 20 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"LAYING" 20 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"LAYING" 20 -0.697411069729937 "fBodyBodyGyroMag-mean()"
"LAYING" 20 -0.699976372277643 "fBodyBodyGyroMag-std()"
"LAYING" 20 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"LAYING" 20 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"LAYING" 20 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"LAYING" 20 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"LAYING" 21 0.274347260646063 "tBodyAcc-mean()-X"
"LAYING" 21 -0.0177434918458972 "tBodyAcc-mean()-Y"
"LAYING" 21 -0.108925032737064 "tBodyAcc-mean()-Z"
"LAYING" 21 -0.607783818968688 "tBodyAcc-std()-X"
"LAYING" 21 -0.510191378479501 "tBodyAcc-std()-Y"
"LAYING" 21 -0.61306429934125 "tBodyAcc-std()-Z"
"LAYING" 21 0.669226222373046 "tGravityAcc-mean()-X"
"LAYING" 21 0.00403879092060517 "tGravityAcc-mean()-Y"
"LAYING" 21 0.0921508600211059 "tGravityAcc-mean()-Z"
"LAYING" 21 -0.965207115039421 "tGravityAcc-std()-X"
"LAYING" 21 -0.95440802665318 "tGravityAcc-std()-Y"
"LAYING" 21 -0.938900969424022 "tGravityAcc-std()-Z"
"LAYING" 21 0.0789381220355816 "tBodyAccJerk-mean()-X"
"LAYING" 21 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"LAYING" 21 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"LAYING" 21 -0.63978102073413 "tBodyAccJerk-std()-X"
"LAYING" 21 -0.607971599340832 "tBodyAccJerk-std()-Y"
"LAYING" 21 -0.762820240449202 "tBodyAccJerk-std()-Z"
"LAYING" 21 -0.0309824871713436 "tBodyGyro-mean()-X"
"LAYING" 21 -0.0747194855994359 "tBodyGyro-mean()-Y"
"LAYING" 21 0.088357304227173 "tBodyGyro-mean()-Z"
"LAYING" 21 -0.721192598029789 "tBodyGyro-std()-X"
"LAYING" 21 -0.682653506899942 "tBodyGyro-std()-Y"
"LAYING" 21 -0.653665674372188 "tBodyGyro-std()-Z"
"LAYING" 21 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"LAYING" 21 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"LAYING" 21 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"LAYING" 21 -0.731348533131935 "tBodyGyroJerk-std()-X"
"LAYING" 21 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"LAYING" 21 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"LAYING" 21 -0.54822165976717 "tBodyAccMag-mean()"
"LAYING" 21 -0.591225327146546 "tBodyAccMag-std()"
"LAYING" 21 -0.54822165976717 "tGravityAccMag-mean()"
"LAYING" 21 -0.591225327146546 "tGravityAccMag-std()"
"LAYING" 21 -0.649417950650692 "tBodyAccJerkMag-mean()"
"LAYING" 21 -0.627762945785391 "tBodyAccJerkMag-std()"
"LAYING" 21 -0.60524856977632 "tBodyGyroMag-mean()"
"LAYING" 21 -0.662533062898382 "tBodyGyroMag-std()"
"LAYING" 21 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"LAYING" 21 -0.77799317279698 "tBodyGyroJerkMag-std()"
"LAYING" 21 -0.622761658493734 "fBodyAcc-mean()-X"
"LAYING" 21 -0.53749328145871 "fBodyAcc-mean()-Y"
"LAYING" 21 -0.665033506271952 "fBodyAcc-mean()-Z"
"LAYING" 21 -0.603356276555826 "fBodyAcc-std()-X"
"LAYING" 21 -0.528420009576204 "fBodyAcc-std()-Y"
"LAYING" 21 -0.617874813333395 "fBodyAcc-std()-Z"
"LAYING" 21 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"LAYING" 21 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"LAYING" 21 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"LAYING" 21 -0.656713524546605 "fBodyAccJerk-mean()-X"
"LAYING" 21 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"LAYING" 21 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"LAYING" 21 -0.654979816705833 "fBodyAccJerk-std()-X"
"LAYING" 21 -0.612243590244114 "fBodyAccJerk-std()-Y"
"LAYING" 21 -0.780928428167213 "fBodyAccJerk-std()-Z"
"LAYING" 21 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"LAYING" 21 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"LAYING" 21 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"LAYING" 21 -0.672094306818974 "fBodyGyro-mean()-X"
"LAYING" 21 -0.70621663959074 "fBodyGyro-mean()-Y"
"LAYING" 21 -0.644192752866115 "fBodyGyro-mean()-Z"
"LAYING" 21 -0.738594816501343 "fBodyGyro-std()-X"
"LAYING" 21 -0.674226934551517 "fBodyGyro-std()-Y"
"LAYING" 21 -0.690446312501126 "fBodyGyro-std()-Z"
"LAYING" 21 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"LAYING" 21 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"LAYING" 21 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"LAYING" 21 -0.585962696268539 "fBodyAccMag-mean()"
"LAYING" 21 -0.659531216655476 "fBodyAccMag-std()"
"LAYING" 21 0.0768760112631957 "fBodyAccMag-meanFreq()"
"LAYING" 21 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"LAYING" 21 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"LAYING" 21 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"LAYING" 21 -0.697411069729937 "fBodyBodyGyroMag-mean()"
"LAYING" 21 -0.699976372277643 "fBodyBodyGyroMag-std()"
"LAYING" 21 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"LAYING" 21 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"LAYING" 21 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"LAYING" 21 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"LAYING" 22 0.274347260646063 "tBodyAcc-mean()-X"
"LAYING" 22 -0.0177434918458972 "tBodyAcc-mean()-Y"
"LAYING" 22 -0.108925032737064 "tBodyAcc-mean()-Z"
"LAYING" 22 -0.607783818968688 "tBodyAcc-std()-X"
"LAYING" 22 -0.510191378479501 "tBodyAcc-std()-Y"
"LAYING" 22 -0.61306429934125 "tBodyAcc-std()-Z"
"LAYING" 22 0.669226222373046 "tGravityAcc-mean()-X"
"LAYING" 22 0.00403879092060517 "tGravityAcc-mean()-Y"
"LAYING" 22 0.0921508600211059 "tGravityAcc-mean()-Z"
"LAYING" 22 -0.965207115039421 "tGravityAcc-std()-X"
"LAYING" 22 -0.95440802665318 "tGravityAcc-std()-Y"
"LAYING" 22 -0.938900969424022 "tGravityAcc-std()-Z"
"LAYING" 22 0.0789381220355816 "tBodyAccJerk-mean()-X"
"LAYING" 22 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"LAYING" 22 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"LAYING" 22 -0.63978102073413 "tBodyAccJerk-std()-X"
"LAYING" 22 -0.607971599340832 "tBodyAccJerk-std()-Y"
"LAYING" 22 -0.762820240449202 "tBodyAccJerk-std()-Z"
"LAYING" 22 -0.0309824871713436 "tBodyGyro-mean()-X"
"LAYING" 22 -0.0747194855994359 "tBodyGyro-mean()-Y"
"LAYING" 22 0.088357304227173 "tBodyGyro-mean()-Z"
"LAYING" 22 -0.721192598029789 "tBodyGyro-std()-X"
"LAYING" 22 -0.682653506899942 "tBodyGyro-std()-Y"
"LAYING" 22 -0.653665674372188 "tBodyGyro-std()-Z"
"LAYING" 22 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"LAYING" 22 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"LAYING" 22 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"LAYING" 22 -0.731348533131935 "tBodyGyroJerk-std()-X"
"LAYING" 22 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"LAYING" 22 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"LAYING" 22 -0.54822165976717 "tBodyAccMag-mean()"
"LAYING" 22 -0.591225327146546 "tBodyAccMag-std()"
"LAYING" 22 -0.54822165976717 "tGravityAccMag-mean()"
"LAYING" 22 -0.591225327146546 "tGravityAccMag-std()"
"LAYING" 22 -0.649417950650692 "tBodyAccJerkMag-mean()"
"LAYING" 22 -0.627762945785391 "tBodyAccJerkMag-std()"
"LAYING" 22 -0.60524856977632 "tBodyGyroMag-mean()"
"LAYING" 22 -0.662533062898382 "tBodyGyroMag-std()"
"LAYING" 22 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"LAYING" 22 -0.77799317279698 "tBodyGyroJerkMag-std()"
"LAYING" 22 -0.622761658493734 "fBodyAcc-mean()-X"
"LAYING" 22 -0.53749328145871 "fBodyAcc-mean()-Y"
"LAYING" 22 -0.665033506271952 "fBodyAcc-mean()-Z"
"LAYING" 22 -0.603356276555826 "fBodyAcc-std()-X"
"LAYING" 22 -0.528420009576204 "fBodyAcc-std()-Y"
"LAYING" 22 -0.617874813333395 "fBodyAcc-std()-Z"
"LAYING" 22 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"LAYING" 22 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"LAYING" 22 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"LAYING" 22 -0.656713524546605 "fBodyAccJerk-mean()-X"
"LAYING" 22 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"LAYING" 22 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"LAYING" 22 -0.654979816705833 "fBodyAccJerk-std()-X"
"LAYING" 22 -0.612243590244114 "fBodyAccJerk-std()-Y"
"LAYING" 22 -0.780928428167213 "fBodyAccJerk-std()-Z"
"LAYING" 22 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"LAYING" 22 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"LAYING" 22 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"LAYING" 22 -0.672094306818974 "fBodyGyro-mean()-X"
"LAYING" 22 -0.70621663959074 "fBodyGyro-mean()-Y"
"LAYING" 22 -0.644192752866115 "fBodyGyro-mean()-Z"
"LAYING" 22 -0.738594816501343 "fBodyGyro-std()-X"
"LAYING" 22 -0.674226934551517 "fBodyGyro-std()-Y"
"LAYING" 22 -0.690446312501126 "fBodyGyro-std()-Z"
"LAYING" 22 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"LAYING" 22 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"LAYING" 22 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"LAYING" 22 -0.585962696268539 "fBodyAccMag-mean()"
"LAYING" 22 -0.659531216655476 "fBodyAccMag-std()"
"LAYING" 22 0.0768760112631957 "fBodyAccMag-meanFreq()"
"LAYING" 22 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"LAYING" 22 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"LAYING" 22 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"LAYING" 22 -0.697411069729937 "fBodyBodyGyroMag-mean()"
"LAYING" 22 -0.699976372277643 "fBodyBodyGyroMag-std()"
"LAYING" 22 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"LAYING" 22 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"LAYING" 22 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"LAYING" 22 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"LAYING" 23 0.274347260646063 "tBodyAcc-mean()-X"
"LAYING" 23 -0.0177434918458972 "tBodyAcc-mean()-Y"
"LAYING" 23 -0.108925032737064 "tBodyAcc-mean()-Z"
"LAYING" 23 -0.607783818968688 "tBodyAcc-std()-X"
"LAYING" 23 -0.510191378479501 "tBodyAcc-std()-Y"
"LAYING" 23 -0.61306429934125 "tBodyAcc-std()-Z"
"LAYING" 23 0.669226222373046 "tGravityAcc-mean()-X"
"LAYING" 23 0.00403879092060517 "tGravityAcc-mean()-Y"
"LAYING" 23 0.0921508600211059 "tGravityAcc-mean()-Z"
"LAYING" 23 -0.965207115039421 "tGravityAcc-std()-X"
"LAYING" 23 -0.95440802665318 "tGravityAcc-std()-Y"
"LAYING" 23 -0.938900969424022 "tGravityAcc-std()-Z"
"LAYING" 23 0.0789381220355816 "tBodyAccJerk-mean()-X"
"LAYING" 23 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"LAYING" 23 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"LAYING" 23 -0.63978102073413 "tBodyAccJerk-std()-X"
"LAYING" 23 -0.607971599340832 "tBodyAccJerk-std()-Y"
"LAYING" 23 -0.762820240449202 "tBodyAccJerk-std()-Z"
"LAYING" 23 -0.0309824871713436 "tBodyGyro-mean()-X"
"LAYING" 23 -0.0747194855994359 "tBodyGyro-mean()-Y"
"LAYING" 23 0.088357304227173 "tBodyGyro-mean()-Z"
"LAYING" 23 -0.721192598029789 "tBodyGyro-std()-X"
"LAYING" 23 -0.682653506899942 "tBodyGyro-std()-Y"
"LAYING" 23 -0.653665674372188 "tBodyGyro-std()-Z"
"LAYING" 23 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"LAYING" 23 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"LAYING" 23 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"LAYING" 23 -0.731348533131935 "tBodyGyroJerk-std()-X"
"LAYING" 23 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"LAYING" 23 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"LAYING" 23 -0.54822165976717 "tBodyAccMag-mean()"
"LAYING" 23 -0.591225327146546 "tBodyAccMag-std()"
"LAYING" 23 -0.54822165976717 "tGravityAccMag-mean()"
"LAYING" 23 -0.591225327146546 "tGravityAccMag-std()"
"LAYING" 23 -0.649417950650692 "tBodyAccJerkMag-mean()"
"LAYING" 23 -0.627762945785391 "tBodyAccJerkMag-std()"
"LAYING" 23 -0.60524856977632 "tBodyGyroMag-mean()"
"LAYING" 23 -0.662533062898382 "tBodyGyroMag-std()"
"LAYING" 23 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"LAYING" 23 -0.77799317279698 "tBodyGyroJerkMag-std()"
"LAYING" 23 -0.622761658493734 "fBodyAcc-mean()-X"
"LAYING" 23 -0.53749328145871 "fBodyAcc-mean()-Y"
"LAYING" 23 -0.665033506271952 "fBodyAcc-mean()-Z"
"LAYING" 23 -0.603356276555826 "fBodyAcc-std()-X"
"LAYING" 23 -0.528420009576204 "fBodyAcc-std()-Y"
"LAYING" 23 -0.617874813333395 "fBodyAcc-std()-Z"
"LAYING" 23 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"LAYING" 23 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"LAYING" 23 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"LAYING" 23 -0.656713524546605 "fBodyAccJerk-mean()-X"
"LAYING" 23 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"LAYING" 23 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"LAYING" 23 -0.654979816705833 "fBodyAccJerk-std()-X"
"LAYING" 23 -0.612243590244114 "fBodyAccJerk-std()-Y"
"LAYING" 23 -0.780928428167213 "fBodyAccJerk-std()-Z"
"LAYING" 23 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"LAYING" 23 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"LAYING" 23 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"LAYING" 23 -0.672094306818974 "fBodyGyro-mean()-X"
"LAYING" 23 -0.70621663959074 "fBodyGyro-mean()-Y"
"LAYING" 23 -0.644192752866115 "fBodyGyro-mean()-Z"
"LAYING" 23 -0.738594816501343 "fBodyGyro-std()-X"
"LAYING" 23 -0.674226934551517 "fBodyGyro-std()-Y"
"LAYING" 23 -0.690446312501126 "fBodyGyro-std()-Z"
"LAYING" 23 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"LAYING" 23 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"LAYING" 23 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"LAYING" 23 -0.585962696268539 "fBodyAccMag-mean()"
"LAYING" 23 -0.659531216655476 "fBodyAccMag-std()"
"LAYING" 23 0.0768760112631957 "fBodyAccMag-meanFreq()"
"LAYING" 23 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"LAYING" 23 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"LAYING" 23 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"LAYING" 23 -0.697411069729937 "fBodyBodyGyroMag-mean()"
